msa,"totalvotes, 2020","totalvotes, 2024","trump votecount, 2020","trump votecount, 2024","trump %, 2020","trump %, 2024",2020-2024 swing,category,cumulative biden inflation,_merge
denver-aurora-centennial,1678355.0,1616633.0,606185.0,613345.0,36.11780582773012,37.93965606294069,1.8218502352105688,medical care,13.911126525686656,both
denver-aurora-centennial,1678355.0,1616633.0,606185.0,613345.0,36.11780582773012,37.93965606294069,1.8218502352105688,motor fuel,48.09174666449723,both
denver-aurora-centennial,1678355.0,1616633.0,606185.0,613345.0,36.11780582773012,37.93965606294069,1.8218502352105688,recreation,17.705488113302994,both
denver-aurora-centennial,1678355.0,1616633.0,606185.0,613345.0,36.11780582773012,37.93965606294069,1.8218502352105688,rent,26.01143909414082,both
denver-aurora-centennial,1678355.0,1616633.0,606185.0,613345.0,36.11780582773012,37.93965606294069,1.8218502352105688,transportation,33.44568786964774,both
des moines-west des moines,382195.0,389372.0,176524.0,188111.0,46.186894124726905,48.31138345849214,2.124489333765233,,,left_only
detroit lakes,19401.0,19739.0,12438.0,12961.0,64.11009741765888,65.66188763361872,1.5517902159598407,,,left_only
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,apparel,6.509952829265429,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,education and communication,9.696798645270526,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,food,25.55786434725043,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,medical care,,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,motor fuel,49.89743975525964,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,recreation,10.632931347048151,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,rent,27.80899291199055,both
detroit-warren-dearborn,2408987.0,2428202.0,1026036.0,1095203.0,42.59201066672423,45.10345514911857,2.5114444823943387,transportation,33.36669195906733,both
dickinson,18023.0,17989.0,14602.0,14743.0,81.01869832991177,81.95563955750737,0.9369412275955966,,,left_only
dixon,16397.0,16112.0,9630.0,9680.0,58.730255534549,60.07944389275075,1.3491883582017508,,,left_only
dodge city,8915.0,8021.0,5803.0,5475.0,65.09254066180594,68.25832190499938,3.165781243193436,,,left_only
dothan,68016.0,66070.0,50073.0,50387.0,73.61944248412138,76.26305433630998,2.6436118521885987,,,left_only
douglas,18369.0,18772.0,12878.0,13738.0,70.10724590342424,73.18346473471127,3.0762188312870222,,,left_only
dover,87025.0,88289.0,41009.0,42458.0,47.12324044814709,48.08979601082808,0.9665555626809947,,,left_only
dublin,26829.0,27336.0,17343.0,18373.0,64.64273733646428,67.21173544044483,2.5689981039805474,,,left_only
dubois,39422.0,40515.0,29203.0,30481.0,74.07792603115013,75.2338640009873,1.1559379698371686,,,left_only
dubuque,53926.0,52770.0,27358.0,28224.0,50.7324852575752,53.48493462194429,2.7524493643690917,,,left_only
duluth,45046.0,46049.0,20714.0,22167.0,45.984105136971095,48.137853156420334,2.153748019449239,,,left_only
dumas,5508.0,5370.0,4359.0,4458.0,79.13943355119825,83.0167597765363,3.8773262253380523,,,left_only
duncan,19057.0,18620.0,15560.0,15092.0,81.64978747966627,81.05263157894737,-0.5971559007189029,,,left_only
durango,35667.0,35681.0,14233.0,14024.0,39.905234530518406,39.30383117065105,-0.6014033598673549,,,left_only
durant,15976.0,17812.0,12344.0,13999.0,77.26589884827241,78.59308331461936,1.3271844663469494,,,left_only
durham-chapel hill,335404.0,343056.0,87005.0,89675.0,25.940358493041227,26.14004710601185,0.1996886129706219,,,left_only
dyersburg,15079.0,14394.0,11768.0,11603.0,78.04231049804363,80.60997637904683,2.567665881003194,,,left_only
eagle pass,15346.0,15745.0,6881.0,9285.0,44.83904600547374,58.971101937122896,14.132055931649155,,,left_only
east stroudsburg,83829.0,85525.0,38726.0,42676.0,46.19642367199895,49.89885998246127,3.7024363104623177,,,left_only
easton,22555.0,22830.0,10946.0,11125.0,48.53025936599424,48.72974156811213,0.19948220211789192,,,left_only
eau claire,94213.0,101648.0,46658.0,51127.0,49.52395104709541,50.29808751770817,0.7741364706127598,,,left_only
edwards,29140.0,27798.0,9892.0,10148.0,33.94646533973919,36.50622346931434,2.559758129575151,,,left_only
effingham,24881.0,24923.0,19607.0,19751.0,78.8031027691813,79.248084099025,0.4449813298436993,,,left_only
el campo,16761.0,16471.0,11926.0,12439.0,71.15327247777579,75.52061198470038,4.367339506924594,,,left_only
el centro,56743.0,54025.0,20847.0,26546.0,36.739333486068766,49.136510874595096,12.39717738852633,,,left_only
el dorado,16607.0,15448.0,10478.0,10196.0,63.093876076353354,66.00207146556188,2.9081953892085295,,,left_only
el paso,267894.0,253043.0,85110.0,105883.0,31.770028444086094,41.84387633722332,10.073847893137227,,,left_only
elizabeth city,19897.0,20343.0,9770.0,10537.0,49.102879831130316,51.79668682101951,2.6938069898891968,,,left_only
elizabethtown,56242.0,55341.0,35517.0,36445.0,63.15031471142562,65.85533329719377,2.705018585768144,,,left_only
elk city,7948.0,7678.0,6767.0,6474.0,85.14091595369905,84.31883302943474,-0.8220829242643077,,,left_only
elkhart-goshen,74387.0,70093.0,46972.0,45652.0,63.145442079933325,65.13061218666628,1.9851701067329586,,,left_only
elkins,12200.0,11594.0,8673.0,8356.0,71.09016393442623,72.07176125582197,0.9815973213957392,,,left_only
elko,22965.0,23501.0,17621.0,18262.0,76.72980622686697,77.70733160291051,0.9775253760435447,,,left_only
ellensburg,26364.0,26499.0,14105.0,14645.0,53.50098619329388,55.26623646175327,1.7652502684593898,,,left_only
elmira,39711.0,33692.0,21922.0,20232.0,55.203847800357586,60.049863469072776,4.846015668715189,,,left_only
emporia,15479.0,14320.0,8673.0,8305.0,56.030751340525875,57.995810055865924,1.9650587153400494,,,left_only
enid,22430.0,21844.0,16970.0,16593.0,75.65760142666072,75.96136238784106,0.3037609611803447,,,left_only
enterprise,22275.0,22319.0,16899.0,17495.0,75.86531986531988,78.3861284107711,2.5208085454512172,,,left_only
erie,137083.0,137979.0,66869.0,68866.0,48.77993624300606,49.91049362584161,1.1305573828355477,,,left_only
escanaba,21151.0,21897.0,13207.0,14109.0,62.441492128031776,64.43348403890944,1.9919919108776654,,,left_only
espanola,16628.0,15989.0,5408.0,6268.0,32.52345441424104,39.201951341547314,6.678496927306277,,,left_only
eufaula,11624.0,10995.0,6226.0,6262.0,53.56159669649002,56.9531605275125,3.3915638310224807,,,left_only
eugene-springfield,222253.0,211285.0,80336.0,77376.0,36.146193752165324,36.62162481955652,0.4754310673911988,,,left_only
eureka-arcata,68843.0,64228.0,21770.0,21559.0,31.622677686910798,33.56635735193373,1.943679665022934,,,left_only
evanston,10828.0,10543.0,8653.0,8493.0,79.91318803103066,80.55581902684246,0.6426309958117997,,,left_only
evansville,124727.0,120005.0,72376.0,71542.0,58.0275321301723,59.61584933961085,1.58831720943855,,,left_only
fairmont,36803.0,35430.0,23780.0,23323.0,64.61429774746624,65.82839401637031,1.214096268904072,,,left_only
fallon,12881.0,13503.0,9367.0,9962.0,72.71950935486376,73.77619788195216,1.0566885270883972,,,left_only
fargo,118292.0,123725.0,57662.0,63838.0,48.74547729347716,51.59668619923217,2.8512089057550085,,,left_only
faribault-northfield,35686.0,36412.0,17464.0,18264.0,48.93795886341983,50.1592881467648,1.2213292833449714,,,left_only
farmington,80295.0,81532.0,53385.0,55777.0,66.4860825705212,68.41117597998331,1.9250934094621073,,,left_only
fayetteville,184397.0,179408.0,81766.0,83595.0,44.342369995173456,46.594912155533756,2.2525421603602993,,,left_only
fayetteville-springdale-rogers,221529.0,233254.0,127127.0,136035.0,57.38616614529023,58.32054327042623,0.9343771251359954,,,left_only
fergus falls,36399.0,36736.0,23800.0,24276.0,65.38641171460753,66.08231707317073,0.6959053585631949,,,left_only
findlay,38771.0,38018.0,26310.0,26052.0,67.85999845245158,68.52543532011153,0.6654368676599489,,,left_only
fitzgerald,6560.0,6501.0,4110.0,4281.0,62.65243902439024,65.85140747577296,3.1989684513827186,,,left_only
flagstaff,73272.0,70374.0,27052.0,27576.0,36.91996942897696,39.18492625117231,2.2649568221953444,,,left_only
flint,221360.0,223268.0,98714.0,105303.0,44.594325984821104,47.16439436014117,2.5700683753200693,,,left_only
florence,96927.0,91471.0,49447.0,49632.0,51.01468115179465,54.259820052257,3.2451389004623508,,,left_only
florence-muscle shoals,72225.0,70797.0,50924.0,52422.0,70.5074420214607,74.04551040298317,3.5380683815224643,,,left_only
fond du lac,57251.0,58527.0,35754.0,37272.0,62.45131089413285,63.68342816136142,1.232117267228567,,,left_only
forest city,34429.0,34670.0,24891.0,25456.0,72.29661041563797,73.42370925872513,1.127098843087154,,,left_only
forrest city,7108.0,5979.0,3242.0,2909.0,45.61057962858751,48.653621006857335,3.0430413782698267,,,left_only
fort collins-loveland,224338.0,225482.0,91489.0,89680.0,40.78176679831326,39.77257608146105,-1.0091907168522098,,,left_only
fort dodge,17822.0,16748.0,10970.0,10850.0,61.55313657277522,64.78385478863147,3.2307182158562497,,,left_only
fort leonard wood,14414.0,15545.0,10329.0,11579.0,71.65949771055918,74.48697330331296,2.8274755927537853,,,left_only
fort madison,16734.0,16198.0,9808.0,10152.0,58.61121070873671,62.674404247437955,4.063193538701249,,,left_only
fort morgan,13744.0,13458.0,9593.0,9830.0,69.7977299185099,73.0420567692079,3.244326850698002,,,left_only
fort payne,29356.0,29660.0,24767.0,25633.0,84.36776127537811,86.42279163857046,2.055030363192344,,,left_only
fort smith,86617.0,84869.0,61918.0,61825.0,71.48481245021185,72.84756507087393,1.3627526206620786,,,left_only
fort wayne,200688.0,195560.0,115800.0,114411.0,57.70150681655106,58.504295356923706,0.8027885403726458,,,left_only
frankfort,52248.0,51308.0,31891.0,32004.0,61.037743071505126,62.37623762376238,1.3384945522572522,,,left_only
franklin,8732.0,8776.0,5888.0,6253.0,67.43014200641319,71.25113947128531,3.8209974648721214,,,left_only
fredericksburg,15850.0,16492.0,12514.0,13202.0,78.9526813880126,80.05093378607809,1.0982523980654832,,,left_only
freeport,22048.0,20995.0,12521.0,12347.0,56.78973149492017,58.809240295308406,2.0195088003882375,,,left_only
fremont,46950.0,46335.0,29880.0,30106.0,63.64217252396166,64.97464119995684,1.3324686759951732,,,left_only
fresno,418649.0,380618.0,193842.0,198268.0,46.301794582096214,52.09107293927244,5.789278357176229,,,left_only
gadsden,47728.0,46137.0,35528.0,35653.0,74.43848474689909,77.27637254264474,2.837887795745644,,,left_only
gaffney,25270.0,24839.0,18043.0,18697.0,71.4008705975465,75.27275655219614,3.871885954649642,,,left_only
gainesville,284953.0,295455.0,155382.0,170081.0,54.528992500517624,57.5657883603256,3.036795859807974,,,left_only
galesburg,23143.0,22295.0,12009.0,11917.0,51.89042042950353,53.451446512671,1.5610260831674694,,,left_only
gallipolis,13799.0,13034.0,10645.0,10314.0,77.14327125153997,79.13150222495014,1.9882309734101682,,,left_only
gallup,26486.0,25867.0,7801.0,9364.0,29.453296080948427,36.200564425716166,6.74726834476774,,,left_only
garden city,11800.0,10345.0,7236.0,6875.0,61.32203389830509,66.45722571290479,5.1351918145997,,,left_only
gardnerville ranchos,34858.0,36294.0,21867.0,23480.0,62.731654139652306,64.69388879704634,1.9622346573940348,,,left_only
gettysburg,56540.0,60871.0,37523.0,40248.0,66.36540502299258,66.12015573918615,-0.24524928380643018,,,left_only
gillette,19735.0,18342.0,16975.0,16006.0,86.01469470483913,87.26420237705813,1.2495076722189964,,,left_only
glasgow,25067.0,24929.0,18613.0,19216.0,74.25300195476125,77.0829154799631,2.82991352520186,,,left_only
glens falls,64650.0,63513.0,33640.0,35348.0,52.03402938901779,55.65474784689749,3.620718457879704,,,left_only
gloversville,24072.0,23468.0,15378.0,15872.0,63.88334995014955,67.63252087949549,3.7491709293459365,,,left_only
goldsboro,55537.0,54762.0,30709.0,31580.0,55.294668419252034,57.667725795259486,2.373057376007452,,,left_only
granbury,32541.0,36656.0,26496.0,30174.0,81.42343505116622,82.31667394151026,0.8932388903440369,,,left_only
grand forks,46564.0,46830.0,26852.0,28285.0,57.6668671076368,60.399316677343585,2.7324495697067874,,,left_only
grand island,32132.0,30835.0,22394.0,21985.0,69.69376322668991,71.29884871088049,1.6050854841905817,,,left_only
grand junction,90623.0,91600.0,56894.0,55839.0,62.780971717996536,60.95960698689956,-1.8213647310969776,,,left_only
grand rapids,26561.0,26840.0,15239.0,15863.0,57.37359286171454,59.102086438152014,1.7284935764374723,,,left_only
grand rapids-wyoming-kentwood,629975.0,658992.0,332597.0,350628.0,52.79526965355769,53.20671571126812,0.4114460577104282,,,left_only
grants pass,51641.0,49628.0,31751.0,31129.0,61.484092097364496,62.72467155637946,1.2405794590149668,,,left_only
great bend,11130.0,10468.0,8608.0,8082.0,77.34052111410602,77.20672525792892,-0.13379585617710177,,,left_only
great falls,39885.0,37583.0,23315.0,22419.0,58.455559734235926,59.65197030572333,1.1964105714874052,,,left_only
greeley,166974.0,179854.0,96145.0,106469.0,57.58082096613845,59.19746016213151,1.6166391959930664,,,left_only
green bay,179327.0,186729.0,100024.0,105074.0,55.77743451906294,56.27085241178392,0.49341789272097714,,,left_only
greencastle,16597.0,16766.0,12278.0,12566.0,73.9772247996626,74.94930215913158,0.9720773594689831,,,left_only
greeneville,28087.0,31095.0,22259.0,25586.0,79.2501869192153,82.28332529345555,3.0331383742402522,,,left_only
greenfield,43003.0,42248.0,11201.0,12428.0,26.047019975350555,29.416777125544403,3.3697571501938484,,,left_only
greensboro-high point,405611.0,410656.0,195489.0,201881.0,48.19617811154037,49.1606113145796,0.9644332030392277,,,left_only
greensburg,12287.0,12135.0,9575.0,9491.0,77.92789126719298,78.21178409559127,0.2838928283982938,,,left_only
greenville,132715.0,128783.0,66286.0,67286.0,49.946125155408204,52.247579261237895,2.3014541058296913,,,left_only
greenville-anderson-greer,442282.0,452276.0,280497.0,297207.0,63.42039694131798,65.71363503701279,2.293238095694811,,,left_only
greenwood,61033.0,57551.0,34699.0,34808.0,56.852850097488236,60.48200726312314,3.6291571656349007,,,left_only
grenada,15986.0,14190.0,8998.0,8309.0,56.28675090704366,58.5553206483439,2.26856974130024,,,left_only
gulfport-biloxi,159146.0,157514.0,105213.0,107771.0,66.1109924220527,68.41994997270085,2.3089575506481452,,,left_only
guymon,5521.0,5206.0,4505.0,4319.0,81.59753667813801,82.96196696119861,1.3644302830605994,,,left_only
hagerstown-martinsburg,128009.0,138568.0,80040.0,88643.0,62.52685358060761,63.97075803937417,1.4439044587665606,,,left_only
hailey,15983.0,15734.0,6008.0,6294.0,37.58993931051742,40.00254226515826,2.412602954640839,,,left_only
hanford-corcoran,43861.0,41501.0,24072.0,25074.0,54.882469619935705,60.417821257319105,5.5353516373834,,,left_only
hannibal,19010.0,18914.0,14311.0,14557.0,75.28143082588112,76.9641535370625,1.682722711181384,,,left_only
harrisburg-carlisle,313615.0,324968.0,161913.0,168814.0,51.62795146915804,51.94788409935748,0.31993263019943896,,,left_only
harrison,21112.0,20882.0,16844.0,17031.0,79.78400909435392,81.55827985825113,1.7742707638972064,,,left_only
harrisonburg,60914.0,48853.0,35940.0,33033.0,59.001214827461666,67.61713712566271,8.615922298201042,,,left_only
hastings,20036.0,19496.0,14444.0,14203.0,72.09023757236973,72.8508411981945,0.7606036258247713,,,left_only
hattiesburg,66055.0,62267.0,42494.0,41779.0,64.33123911891605,67.09653588578219,2.7652967668661432,,,left_only
hays,13800.0,13336.0,9758.0,9587.0,70.71014492753623,71.8881223755249,1.1779774479886669,,,left_only
heber,43876.0,44940.0,21047.0,22278.0,47.969277053514446,49.57276368491322,1.6034866313987735,,,left_only
helena,54513.0,55124.0,29927.0,30793.0,54.89883147139214,55.861330817792606,0.9624993464004632,,,left_only
hemlock farms,32554.0,35031.0,19213.0,21537.0,59.01886096946611,61.47983214866832,2.460971179202211,,,left_only
henderson,47678.0,45336.0,25627.0,25545.0,53.750157305256096,56.34595023822128,2.595792932965182,,,left_only
hereford,4610.0,4286.0,3294.0,3233.0,71.45336225596529,75.43163789080728,3.9782756348419923,,,left_only
hermiston-pendleton,38156.0,35957.0,24856.0,24381.0,65.14309676066674,67.80599048863921,2.662893727972474,,,left_only
hermitage,57954.0,58591.0,36143.0,37761.0,62.36497912137212,64.4484647812804,2.083485659908284,,,left_only
hickory-lenoir-morganton,191092.0,197173.0,135614.0,141120.0,70.96791074456283,71.57166549172554,0.6037547471627107,,,left_only
hillsdale,23302.0,24828.0,17037.0,18631.0,73.11389580293537,75.04027710649267,1.9263813035572923,,,left_only
hilo-kailua,87814.0,82823.0,26897.0,28748.0,30.629512378436242,34.71016505077092,4.080652672334676,,,left_only
hilton head island-bluffton-port royal,112229.0,122630.0,60272.0,69023.0,53.70447923442248,56.28557449237543,2.5810952579529527,,,left_only
hinesville,27045.0,30084.0,11487.0,13998.0,42.47365501941209,46.529716792979656,4.0560617735675635,,,left_only
hobbs,20918.0,21209.0,16531.0,16997.0,79.02763170475188,80.1405063887972,1.1128746840453232,,,left_only
holland,67094.0,72024.0,41392.0,45206.0,61.69255074969446,62.76518938131734,1.0726386316228798,,,left_only
homosassa springs,93208.0,98540.0,65352.0,71356.0,70.11415329156296,72.41323320478993,2.2990799132269757,,,left_only
hood river,13090.0,12707.0,3955.0,3854.0,30.213903743315505,30.32973951365389,0.11583577033838566,,,left_only
hot springs,44199.0,42327.0,29069.0,28359.0,65.7684562999163,66.99978736976398,1.231331069847684,,,left_only
houghton,20058.0,21019.0,11240.0,12077.0,56.03749127530162,57.45753841762215,1.4200471423205343,,,left_only
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,apparel,12.662837429100204,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,education and communication,1.1257937758028864,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,food,26.909762890086142,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,medical care,1.7044446643674205,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,motor fuel,38.94852444244199,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,recreation,16.548647247107617,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,rent,20.76462350772052,both
houston-pasadena-the woodlands,2680833.0,2661805.0,1312597.0,1400279.0,48.96228149981741,52.60637048919812,3.6440889893807125,transportation,34.372655926377895,both
hudson,35781.0,36010.0,14464.0,15133.0,40.42368854978899,42.02443765620661,1.6007491064176165,,,left_only
huntingdon,22792.0,23206.0,17061.0,17627.0,74.85521235521236,75.95880375764888,1.1035914024365212,,,left_only
huntington,17829.0,17783.0,13147.0,12990.0,73.73941331538505,73.04729235786988,-0.6921209575151721,,,left_only
huntington-ashland,169392.0,162023.0,116413.0,114813.0,68.72402474733164,70.86216154496584,2.1381367976342034,,,left_only
huntsville,267614.0,276163.0,152795.0,160832.0,57.095293968178055,58.23806954588413,1.1427755777060753,,,left_only
huron,7081.0,7010.0,4808.0,4826.0,67.90001412229911,68.84450784593437,0.9444937236352615,,,left_only
hutchinson,48874.0,47574.0,32429.0,31782.0,66.35225273151369,66.80539790641947,0.4531451749057851,,,left_only
idaho falls,69583.0,73750.0,51106.0,54802.0,73.44610034060042,74.30779661016949,0.861696269569066,,,left_only
indiana,41198.0,42337.0,28089.0,29215.0,68.18049419874751,69.00583414035005,0.825339941602536,,,left_only
indianapolis-carmel-greenwood,956212.0,926188.0,477312.0,467977.0,49.91696402053101,50.52721477712948,0.6102507565984681,,,left_only
iowa city,95616.0,98232.0,30197.0,33206.0,31.58153447121821,33.80364850557863,2.2221140343604198,,,left_only
iron mountain,17529.0,18502.0,11750.0,12680.0,67.03177591419933,68.53313155334558,1.5013556391462544,,,left_only
ithaca,46048.0,43936.0,11096.0,10934.0,24.09659485753996,24.88619810633649,0.7896032487965314,,,left_only
jackson,461822.0,440222.0,238896.0,239579.0,51.72902113801421,54.422314196019286,2.693293058005075,,,left_only
jacksonville,976506.0,999528.0,556908.0,596857.0,57.030678766950736,59.71388495369815,2.6832061867474124,,,left_only
jamestown,9959.0,10134.0,6994.0,7185.0,70.22793453157948,70.89994079336886,0.6720062617893774,,,left_only
jamestown-dunkirk,59770.0,55275.0,34853.0,33580.0,58.311862138196425,60.75079149706015,2.4389293588637244,,,left_only
janesville-beloit,85360.0,88310.0,37138.0,40218.0,43.50749765698219,45.54184124108255,2.0343435841003625,,,left_only
jasper,21770.0,21464.0,15033.0,14983.0,69.05374368396876,69.80525531121879,0.7515116272500251,,,left_only
jefferson,37670.0,47375.0,29497.0,36497.0,78.30368993894345,77.03852242744064,-1.2651675115028098,,,left_only
jefferson city,75369.0,76529.0,53070.0,54313.0,70.41356525892608,70.97048177814946,0.5569165192233783,,,left_only
jesup,12778.0,13561.0,9987.0,10811.0,78.15777116919705,79.7212594941376,1.5634883249405505,,,left_only
johnson city,93002.0,94627.0,66627.0,69342.0,71.6403948302187,73.27929660667674,1.6389017764580416,,,left_only
johnstown,70574.0,71345.0,48085.0,49408.0,68.1341570550061,69.25222510337095,1.1180680483648473,,,left_only
jonesboro,46032.0,44321.0,31476.0,30883.0,68.37851929092805,69.68028699713454,1.3017677062064905,,,left_only
joplin,89885.0,91464.0,66614.0,68237.0,74.11025198865217,74.60530919268783,0.49505720403566045,,,left_only
kalamazoo-portage,143414.0,146119.0,56823.0,58671.0,39.62165478963002,40.15288908355518,0.5312342939251593,,,left_only
kalispell,59936.0,63140.0,38321.0,41390.0,63.9365323011212,65.55273994298385,1.6162076418626512,,,left_only
kankakee,49902.0,47785.0,28532.0,28285.0,57.17606508757164,59.19221513027101,2.0161500426993726,,,left_only
kansas city,953827.0,1067956.0,482131.0,508435.0,50.54700695199445,47.60823479619011,-2.9387721558043367,,,left_only
kapaa,33497.0,30064.0,11582.0,11803.0,34.57623070722751,39.259579563597654,4.683348856370145,,,left_only
kearney,27193.0,27492.0,19462.0,19892.0,71.56988930974883,72.35559435472138,0.7857050449725449,,,left_only
keene,44220.0,45389.0,17898.0,20083.0,40.474898236092265,44.24640331357818,3.7715050774859122,,,left_only
kendallville,19190.0,18992.0,14195.0,14209.0,73.97081813444503,74.81571187868576,0.8448937442407356,,,left_only
kennett,10419.0,10065.0,8135.0,8087.0,78.07851041366733,80.34773969200198,2.269229278334649,,,left_only
kennewick-richland,135437.0,132590.0,78404.0,78641.0,57.88964610852278,59.311411116977155,1.421765008454372,,,left_only
kenosha,88738.0,90680.0,44972.0,47478.0,50.67952849962813,52.35774150860168,1.6782130089735503,,,left_only
kerrville,27745.0,28170.0,20879.0,21615.0,75.25319877455398,76.73056443024494,1.47736565569096,,,left_only
key west-key largo,48029.0,44502.0,25693.0,26064.0,53.49476358033688,58.56815424025886,5.073390659921984,,,left_only
kill devil hills,24232.0,25196.0,13938.0,14792.0,57.51898316275999,58.70773138593427,1.1887482231742794,,,left_only
killeen-temple,161267.0,166260.0,91417.0,100810.0,56.686736902156056,60.63394683026585,3.9472099281097925,,,left_only
kingsland,23688.0,26482.0,15251.0,17819.0,64.38280986153326,67.28721395664981,2.904404095116547,,,left_only
kingsport-bristol,146557.0,142402.0,112354.0,112067.0,76.66232250933083,78.6976306512549,2.0353081419240624,,,left_only
kingston,98160.0,96858.0,37590.0,39508.0,38.294621026894866,40.78960953147907,2.4949885045842066,,,left_only
kingsville,10944.0,10031.0,5504.0,5612.0,50.29239766081871,55.94656564649586,5.654167985677155,,,left_only
kinston,28409.0,27503.0,14590.0,14564.0,51.35696434228589,52.95422317565357,1.5972588333676754,,,left_only
kirksville,12339.0,12158.0,8019.0,8316.0,64.98905908096279,68.39940779733509,3.4103487163722974,,,left_only
kiryas joel-poughkeepsie-newburgh,325194.0,314658.0,151868.0,160187.0,46.700738636014194,50.9082877282637,4.207549092249508,,,left_only
klamath falls,36726.0,35515.0,25308.0,24675.0,68.9103087730763,69.47768548500633,0.5673767119300379,,,left_only
knoxville,419417.0,432144.0,270665.0,289889.0,64.53362643860406,67.08157466029841,2.547948221694355,,,left_only
kokomo,40630.0,38784.0,26449.0,25871.0,65.09721880383952,66.70534240924091,1.6081236054013885,,,left_only
la crosse-onalaska,95247.0,100298.0,43236.0,47601.0,45.39355570254181,47.45957047996969,2.066014777427881,,,left_only
la grande,14944.0,14574.0,10298.0,9942.0,68.91059957173448,68.21737340469329,-0.693226167041189,,,left_only
laconia,38391.0,40676.0,20899.0,22765.0,54.43723789429814,55.96666338873045,1.52942549443231,,,left_only
lafayette-west lafayette,89529.0,84699.0,48075.0,45960.0,53.697684549140504,54.26274218113555,0.565057631995046,,,left_only
lagrange,45333.0,45549.0,26896.0,28103.0,59.32984801358834,61.698390744033894,2.3685427304455544,,,left_only
lake city,33042.0,33690.0,23836.0,25108.0,72.13849040614974,74.52656574651232,2.388075340362576,,,left_only
lake havasu city-kingman,104668.0,110693.0,78535.0,85683.0,75.03248366262851,77.40597869783997,2.3734950352114623,,,left_only
lake of the woods,20754.0,22353.0,12426.0,13764.0,59.872795605666376,61.575627432559386,1.7028318268930107,,,left_only
lakeland-winter haven,343256.0,350114.0,194586.0,209044.0,56.688302607966065,59.707409586591794,3.0191069786257287,,,left_only
lancaster,280239.0,290672.0,160209.0,166261.0,57.16870242899811,57.198835801177964,0.030133372179854234,,,left_only
lansing-east lansing,256804.0,263585.0,104535.0,110417.0,40.70614164888398,41.8904717643265,1.1843301154425205,,,left_only
laramie,18744.0,17877.0,8579.0,8930.0,45.76931284677764,49.952452872405885,4.183140025628248,,,left_only
laredo,68397.0,65937.0,25898.0,33384.0,37.864233811424484,50.63014695846035,12.765913147035867,,,left_only
las cruces,82641.0,0.0,32802.0,0.0,39.69216248593313,,,,,left_only
las vegas,14217.0,13587.0,4324.0,4897.0,30.41429274811845,36.04180466622507,5.62751191810662,,,left_only
las vegas-henderson-north las vegas,972308.0,1031223.0,430809.0,493052.0,44.30787363674885,47.81235484468442,3.5044812079355694,,,left_only
laurel,38827.0,35645.0,25528.0,24383.0,65.74806191567724,68.4051059054566,2.6570439897793534,,,left_only
laurinburg,14775.0,14626.0,7473.0,7767.0,50.57868020304569,53.104061260768496,2.5253810577228037,,,left_only
lawrence,59495.0,57071.0,17286.0,16994.0,29.054542398520883,29.776944507718454,0.7224021091975708,,,left_only
lawrenceburg,18718.0,19533.0,15334.0,16429.0,81.9211454215194,84.10894383863206,2.18779841711266,,,left_only
lawton,38203.0,36790.0,23022.0,22890.0,60.262283066774856,62.21799402011416,1.955710953339306,,,left_only
le mars,14188.0,13971.0,10515.0,10661.0,74.11192557090499,76.30806670961276,2.196141138707773,,,left_only
lebanon,88445.0,91113.0,60493.0,62429.0,68.39617841596473,68.51821364679024,0.12203523082551726,,,left_only
lebanon-claremont,129530.0,133080.0,47330.0,51535.0,36.53979773025554,38.72482717162609,2.1850294413705456,,,left_only
lewisburg,34993.0,37219.0,23399.0,25395.0,66.86765924613493,68.23127972272226,1.3636204765873288,,,left_only
