state,"totalvotes, 2020",county_name,"trump votecount, 2020","trump %, 2020","trump %, 2024","trump votecount, 2024","totalvotes, 2024",LSAD_TRANS,2020-2024 swing
illinois,334177.0,lake,123594.0,36.984591997653936,39.05770757185274,119574.0,306147.0,county,2.073115574198802
illinois,53591.0,lasalle,30113.0,56.190405105334854,59.17807682513565,30211.0,51051.0,county,2.987671719800794
illinois,6411.0,lawrence,4886.0,76.21275931991889,76.9795918367347,4715.0,6125.0,county,0.7668325168158105
illinois,16397.0,lee,9630.0,58.730255534549,60.26994938449041,9645.0,16003.0,county,1.5396938499414077
illinois,17174.0,livingston,12208.0,71.0841970420403,72.50729571984435,11926.0,16448.0,county,1.4230986778040489
illinois,13294.0,logan,9136.0,68.72273205957575,69.9195494770716,8691.0,12430.0,county,1.1968174174958506
illinois,49390.0,macon,28589.0,57.88418708240535,58.789478353442156,26507.0,45088.0,county,0.9052912710368091
illinois,24022.0,macoupin,16153.0,67.24252768295729,68.66803805605554,16023.0,23334.0,county,1.4255103730982484
illinois,137139.0,madison,76031.0,55.44083010668008,55.43749624014919,73723.0,132984.0,county,-0.0033338665308946247
illinois,17458.0,marion,12678.0,72.6200022912132,73.85753490036988,12380.0,16762.0,county,1.2375326091566876
illinois,6334.0,marshall,4197.0,66.26144616356173,66.95383615084526,4119.0,6152.0,county,0.6923899872835335
illinois,6766.0,mason,4654.0,68.7851019804907,70.0674933291477,4464.0,6371.0,county,1.2823913486570007
illinois,6813.0,massac,4997.0,73.34507559078233,74.0251949610078,4936.0,6668.0,county,0.6801193702254693
illinois,12285.0,mcdonough,7027.0,57.1998371998372,58.51758793969849,6987.0,11940.0,county,1.3177507398612889
illinois,163879.0,mchenry,82260.0,50.19557112259655,52.60466664106798,82199.0,156258.0,county,2.4090955184714318
illinois,87002.0,mclean,40502.0,46.55295280568263,46.414027412561374,39891.0,85946.0,county,-0.13892539312125507
illinois,6928.0,menard,4764.0,68.76443418013857,69.73316785603475,4495.0,6446.0,county,0.9687336758961891
illinois,8893.0,mercer,5418.0,60.92432250084337,62.50749850029994,5210.0,8335.0,county,1.5831759994565715
illinois,21148.0,monroe,14142.0,66.87157177983734,66.99665231946437,14009.0,20910.0,county,0.12508053962703514
illinois,13727.0,montgomery,9544.0,69.52720914985065,71.1897887858988,9370.0,13162.0,county,1.6625796360481502
illinois,15309.0,morgan,9950.0,64.9944477104971,65.90564215753896,9555.0,14498.0,county,0.9111944470418649
illinois,6744.0,moultrie,4964.0,73.6061684460261,73.95320197044335,4804.0,6496.0,county,0.3470335244172418
illinois,26272.0,ogle,16248.0,61.84531059683312,64.04204603180806,16389.0,25591.0,county,2.196735434974933
illinois,83973.0,peoria,38252.0,45.55273718933467,46.62975323624595,36886.0,79104.0,county,1.0770160469112824
illinois,10053.0,perry,7313.0,72.74445439172386,75.52585451358458,6894.0,9128.0,county,2.781400121860713
illinois,9822.0,piatt,6248.0,63.61229892079007,64.35371271419505,6084.0,9454.0,county,0.7414137934049876
illinois,7949.0,pike,6332.0,79.65781859353378,82.9830118053556,5764.0,6946.0,county,3.3251932118218264
illinois,2175.0,pope,1722.0,79.17241379310344,,0.0,0.0,county,
illinois,2624.0,pulaski,1699.0,64.7484756097561,66.34453781512605,1579.0,2380.0,county,1.5960622053699467
illinois,3390.0,putnam,1993.0,58.790560471976406,60.43295249549008,2010.0,3326.0,county,1.642392023513672
illinois,14891.0,randolph,11076.0,74.38049828755624,73.91334536869878,10645.0,14402.0,county,-0.467152918857451
illinois,8063.0,richland,6089.0,75.51779734590103,,0.0,0.0,county,
illinois,66758.0,rock island,28603.0,42.845801252284375,44.36163984747077,28037.0,63201.0,county,1.5158385951863949
illinois,11066.0,saline,8103.0,73.22429061991687,,0.0,0.0,county,
illinois,104752.0,sangamon,53485.0,51.058691003513054,51.591431068474215,50767.0,98402.0,county,0.5327400649611604
illinois,3906.0,schuyler,2773.0,70.99334357398874,72.46067715275927,2718.0,3751.0,county,1.4673335787705355
illinois,2737.0,scott,2114.0,77.23785166240408,80.04640371229699,2070.0,2586.0,county,2.80855204989291
illinois,12097.0,shelby,9426.0,77.92014549061751,79.54584551866506,9248.0,11626.0,county,1.6257000280475467
illinois,128091.0,st. clair,57150.0,44.61671780218751,45.73966694278614,48039.0,105027.0,county,1.122949140598628
illinois,2883.0,stark,2004.0,69.51092611862643,71.70767004341533,1982.0,2764.0,county,2.1967439247889047
illinois,22048.0,stephenson,12521.0,56.78973149492017,58.91517323775388,12328.0,20925.0,county,2.125441742833715
illinois,69052.0,tazewell,42513.0,61.566645426635006,62.45917076185151,42451.0,67966.0,county,0.8925253352165043
illinois,8886.0,union,6161.0,69.33378347963088,70.63309526691684,5835.0,8261.0,county,1.2993117872859585
illinois,31584.0,vermilion,20725.0,65.6186676798379,66.97927285083249,19712.0,29430.0,county,1.3606051709945888
illinois,5593.0,wabash,4237.0,75.75540854639729,,0.0,0.0,county,
illinois,7909.0,warren,4676.0,59.12251864963965,66.49952992792228,4244.0,6382.0,county,7.37701127828263
illinois,7902.0,washington,6115.0,77.38547203239686,77.99258474576271,5890.0,7552.0,county,0.6071127133658507
illinois,8486.0,wayne,7176.0,84.56280933301909,84.68414059669043,7011.0,8279.0,county,0.12133126367133684
illinois,7421.0,white,5791.0,78.0353052149306,79.09940526762956,5586.0,7062.0,county,1.0641000526989615
illinois,27375.0,whiteside,14527.0,53.06666666666666,56.376525892789445,14871.0,26378.0,county,3.309859226122782
illinois,345105.0,will,155116.0,44.94747975253908,48.40442791533546,155142.0,320512.0,county,3.4569481627963796
illinois,33653.0,williamson,22801.0,67.75324636733724,68.48266682799927,22639.0,33058.0,county,0.7294204606620269
illinois,127709.0,winnebago,60861.0,47.655999185648625,56.86048547088342,38979.0,68552.0,county,9.204486285234793
illinois,21432.0,woodford,14799.0,69.05095184770437,69.82982133597322,14813.0,21213.0,county,0.7788694882688532
indiana,14209.0,adams,10686.0,75.20585544373284,75.27527527527528,10528.0,13986.0,county,0.06941983154243303
indiana,169082.0,allen,92083.0,54.46055759927136,55.168347082187594,90283.0,163650.0,county,0.7077894829162332
indiana,36235.0,bartholomew,22410.0,61.84628121981509,62.43677644149713,22220.0,35588.0,county,0.5904952216820405
indiana,4114.0,benton,3007.0,73.09188138065143,72.66059686393525,2873.0,3954.0,county,-0.4312845167161754
indiana,5351.0,blackford,3841.0,71.78097551859466,74.20171339563862,3811.0,5136.0,county,2.420737877043962
indiana,38520.0,boone,22351.0,58.02440290758047,56.69885559665367,22840.0,40283.0,county,-1.325547310926801
indiana,8981.0,brown,5777.0,64.32468544705489,65.45728526718442,5647.0,8627.0,county,1.1325998201295278
indiana,9495.0,carroll,7086.0,74.62875197472354,75.15243902439023,6902.0,9184.0,county,0.523687049666691
indiana,15198.0,cass,10552.0,69.43018818265561,72.36332934637304,10285.0,14213.0,county,2.9331411637174227
indiana,57869.0,clark,33668.0,58.17968169486254,59.067410380246244,34734.0,58804.0,county,0.8877286853837063
indiana,12267.0,clay,9499.0,77.43539577728866,77.47867141555537,9354.0,12073.0,county,0.04327563826670655
indiana,12949.0,clinton,9334.0,72.0827863155456,73.1566265060241,9108.0,12450.0,county,1.0738401904784922
indiana,4944.0,crawford,3483.0,70.44902912621359,73.19896228297745,3668.0,5011.0,county,2.749933156763859
indiana,11954.0,daviess,9576.0,80.10707712899448,81.42195824962879,9322.0,11449.0,county,1.3148811206343112
indiana,25383.0,dearborn,19528.0,76.93338060906906,78.3954564260729,20843.0,26587.0,county,1.4620758170038357
indiana,12287.0,decatur,9575.0,77.92789126719298,78.21178409559127,9491.0,12135.0,county,0.2838928283982938
indiana,19628.0,dekalb,14237.0,72.53413490931322,72.4976047602239,14377.0,19831.0,county,-0.036530149089330166
indiana,48191.0,delaware,26827.0,55.66807080160196,56.814367603147275,26067.0,45881.0,county,1.1462968015453185
indiana,21770.0,dubois,15033.0,69.05374368396876,69.80525531121879,14983.0,21464.0,county,0.7515116272500251
indiana,74387.0,elkhart,46972.0,63.145442079933325,65.13061218666628,45652.0,70093.0,county,1.9851701067329586
indiana,10136.0,fayette,7755.0,76.50947119179163,77.31697424457514,7625.0,9862.0,county,0.8075030527835025
indiana,41802.0,floyd,23400.0,55.97818286206402,56.84174740778515,23408.0,41181.0,county,0.8635645457211325
indiana,7986.0,fountain,6154.0,77.05985474580515,79.06539714357304,6311.0,7982.0,county,2.005542397767883
indiana,12000.0,franklin,9691.0,80.75833333333333,81.51902941665283,9810.0,12034.0,county,0.7606960833195018
indiana,9147.0,fulton,6694.0,73.18246419591122,74.72960793150068,6633.0,8876.0,county,1.547143735589458
indiana,16161.0,gibson,11817.0,73.12047521811769,74.81290484875164,11896.0,15901.0,county,1.6924296306339528
indiana,27159.0,grant,18543.0,68.27570970948857,69.69000237849838,17580.0,25226.0,county,1.4142926690098108
indiana,14784.0,greene,11103.0,75.10146103896103,75.97079096430765,11132.0,14653.0,county,0.8693299253466193
indiana,193999.0,hamilton,101587.0,52.364702910839746,51.736639580920986,102318.0,197767.0,county,-0.6280633299187599
indiana,42911.0,hancock,28996.0,67.57241732889003,65.69467498093401,29288.0,44582.0,county,-1.8777423479560156
indiana,20236.0,harrison,14565.0,71.9756868946432,72.5254303599374,14830.0,20448.0,county,0.549743465294199
indiana,88505.0,hendricks,53802.0,60.78978588780295,59.65393694654476,49783.0,83453.0,county,-1.135848941258189
indiana,21030.0,henry,15043.0,71.53114598193058,72.96156086196855,15033.0,20604.0,county,1.4304148800379721
indiana,40630.0,howard,26449.0,65.09721880383952,66.70534240924091,25871.0,38784.0,county,1.6081236054013885
indiana,17829.0,huntington,13147.0,73.73941331538505,73.04729235786988,12990.0,17783.0,county,-0.6921209575151721
indiana,19238.0,jackson,14555.0,75.65755276016219,76.782459526107,14323.0,18654.0,county,1.1249067659448144
indiana,15475.0,jasper,11383.0,73.55735056542811,76.24637132399343,12082.0,15846.0,county,2.68902075856532
indiana,8461.0,jay,6361.0,75.18023874246543,76.61121380160198,6217.0,8115.0,county,1.4309750591365429
indiana,14697.0,jefferson,9663.0,65.74811185956318,66.97318007662835,9614.0,14355.0,county,1.2250682170651714
indiana,12251.0,jennings,9490.0,77.4630642396539,78.52485392497248,9273.0,11809.0,county,1.0617896853185727
indiana,77618.0,johnson,51219.0,65.98855935478883,66.08847154075764,51588.0,78059.0,county,0.09991218596880458
indiana,16011.0,knox,11655.0,72.79370432827432,74.29742775904252,11236.0,15123.0,county,1.5037234307682041
indiana,35787.0,kosciusko,26499.0,74.04644144521754,74.88144889447523,26213.0,35006.0,county,0.835007449257688
indiana,10633.0,lagrange,8110.0,76.27198344775698,77.55043227665706,8073.0,10410.0,county,1.278448828900082
indiana,219956.0,lake,91760.0,41.7174343959701,46.29656071812738,97270.0,210102.0,county,4.579126322157279
indiana,49392.0,laporte,25997.0,52.63402980239715,56.09167418725208,26726.0,47647.0,county,3.4576443848549303
indiana,21025.0,lawrence,15601.0,74.20214030915577,74.59943449575871,15830.0,21220.0,county,0.3972941866029487
indiana,51793.0,madison,31215.0,60.26876218794045,62.351446162657496,34837.0,55872.0,county,2.0826839747170425
indiana,389619.0,marion,134175.0,34.43748893149461,35.084149810366625,124327.0,354368.0,county,0.6466608788720123
indiana,19927.0,marshall,13844.0,69.47357856175039,70.53935562805873,13837.0,19616.0,county,1.0657770663083426
indiana,5144.0,martin,4029.0,78.32426127527216,79.34695512820514,3961.0,4992.0,county,1.0226938529329743
indiana,14473.0,miami,10925.0,75.48538658191114,76.22517502500357,10670.0,13998.0,county,0.7397884430924222
indiana,63151.0,monroe,22071.0,34.94956532754826,35.24042817355122,21004.0,59602.0,county,0.2908628460029661
indiana,17198.0,montgomery,12659.0,73.6073962088615,72.90551512599987,12122.0,16627.0,county,-0.7018810828616324
indiana,36159.0,morgan,27512.0,76.08617494952847,76.12285803009344,26965.0,35423.0,county,0.03668308056496983
indiana,6591.0,newton,4942.0,74.98103474434835,77.7306468716861,5131.0,6601.0,county,2.7496121273377554
indiana,19190.0,noble,14195.0,73.97081813444503,74.81571187868576,14209.0,18992.0,county,0.8448937442407356
indiana,3075.0,ohio,2054.0,66.79674796747967,77.03008735037204,2381.0,3091.0,county,10.233339382892368
indiana,8832.0,orange,6432.0,72.82608695652173,75.2414194299011,6467.0,8595.0,county,2.4153324733793653
indiana,9904.0,owen,7286.0,73.56623586429725,74.53164556962025,7360.0,9875.0,county,0.9654097053229975
indiana,7013.0,parke,5400.0,76.99985740767147,77.51728283739105,5158.0,6654.0,county,0.5174254297195802
indiana,8722.0,perry,5345.0,61.2818160972254,63.90648393412415,5549.0,8683.0,county,2.6246678368987446
indiana,6220.0,pike,4692.0,75.43408360128618,76.6672210211209,4610.0,6013.0,county,1.2331374198347191
indiana,86509.0,porter,45008.0,52.02695673282549,54.26896730302959,46108.0,84962.0,county,2.2420105702041013
indiana,13236.0,posey,9206.0,69.5527349652463,70.93542918785637,9206.0,12978.0,county,1.3826942226100698
indiana,5806.0,pulaski,4246.0,73.13124354116431,75.84650112866818,4368.0,5759.0,county,2.7152575875038707
indiana,16597.0,putnam,12278.0,73.9772247996626,74.94930215913158,12566.0,16766.0,county,0.9720773594689831
indiana,11070.0,randolph,8312.0,75.08581752484191,75.79744439185991,8008.0,10565.0,county,0.7116268670179977
indiana,14271.0,ripley,11261.0,78.90827552378951,80.01388406803194,11526.0,14405.0,county,1.105608544242429
indiana,7932.0,rush,6035.0,76.08421583459405,75.91431556948798,5812.0,7656.0,county,-0.16990026510606526
indiana,10167.0,scott,7331.0,72.1058325956526,74.92883086286443,7633.0,10187.0,county,2.8229982672118297
indiana,19991.0,shelby,14568.0,72.87279275674054,73.08899463399817,14438.0,19754.0,county,0.21620187725763174
indiana,10769.0,spencer,7357.0,68.31646392422695,70.5228883355679,7364.0,10442.0,county,2.2064244113409472
indiana,115238.0,st. joseph,53164.0,46.13408771412208,48.378068488574705,53585.0,110763.0,county,2.2439807744526235
indiana,10290.0,starke,7466.0,72.555879494655,75.29108608513076,7889.0,10478.0,county,2.735206590475755
indiana,16162.0,steuben,11327.0,70.08414800148498,70.00426595161193,11487.0,16409.0,county,-0.07988204987304925
indiana,8994.0,sullivan,6691.0,74.3940404714254,75.48607163160887,6639.0,8795.0,county,1.092031160183467
indiana,4154.0,switzerland,3133.0,75.42128069330765,77.94739314232034,3319.0,4258.0,county,2.526112449012686
indiana,71448.0,tippecanoe,34581.0,48.400235136042994,48.99859504379279,32783.0,66906.0,county,0.5983599077497956
indiana,8116.0,tipton,6110.0,75.28339083292262,74.34358589647412,5946.0,7998.0,county,-0.9398049364484962
indiana,3483.0,union,2688.0,77.17484926787253,77.2180881511162,2698.0,3494.0,county,0.04323888324367431
indiana,77662.0,vanderburgh,41844.0,53.8796322525817,55.607324737241306,41056.0,73832.0,county,1.727692484659606
indiana,7481.0,vermillion,5184.0,69.2955487234327,71.20836774015964,5174.0,7266.0,county,1.9128190167269423
indiana,43594.0,vigo,24545.0,56.30361976418773,57.86510006581673,23738.0,41023.0,county,1.561480301629004
indiana,14576.0,wabash,10762.0,73.83369923161361,74.57081545064378,10425.0,13980.0,county,0.7371162190301703
indiana,4472.0,warren,3401.0,76.0509838998211,77.84897025171624,3402.0,4370.0,county,1.7979863518951333
indiana,33829.0,warrick,21326.0,63.04058647905643,64.1041089287866,21280.0,33196.0,county,1.063522449730172
indiana,12139.0,washington,9114.0,75.08031963094159,76.54641200974613,9739.0,12723.0,county,1.4660923788045466
indiana,27679.0,wayne,17567.0,63.46688825463348,65.32970514779886,17526.0,26827.0,county,1.8628168931653803
indiana,14050.0,wells,10855.0,77.25978647686833,77.85795132993775,11006.0,14136.0,county,0.5981648530694201
indiana,11166.0,white,7957.0,71.26097080422711,71.30458124552612,7969.0,11176.0,county,0.04361044129900904
indiana,17556.0,whitley,12862.0,73.26270221007063,73.82693822437268,13122.0,17774.0,county,0.564236014302054
iowa,4177.0,adair,2922.0,69.95451280823558,71.47058823529412,2916.0,4080.0,county,1.5160754270585386
iowa,2160.0,adams,1535.0,71.06481481481481,71.05386416861826,1517.0,2135.0,county,-0.010950646196548064
iowa,7422.0,allamakee,4744.0,63.91808137968202,66.37059305821262,4857.0,7318.0,county,2.4525116785305983
iowa,6516.0,appanoose,4522.0,69.39840392879066,72.54780999383097,4704.0,6484.0,county,3.14940606504031
iowa,3420.0,audubon,2299.0,67.22222222222223,68.14404432132964,2214.0,3249.0,county,0.9218220991074162
iowa,14642.0,benton,9208.0,62.88758366343396,65.81432214487559,9549.0,14509.0,county,2.9267384814416317
iowa,66593.0,black hawk,29813.0,44.76896971153124,48.59949766317998,30572.0,62906.0,county,3.8305279516487403
iowa,15340.0,boone,8729.0,56.90352020860495,59.722132052197615,9199.0,15403.0,county,2.818611843592663
iowa,14546.0,bremer,8324.0,57.22535404922316,60.23824193879646,8799.0,14607.0,county,3.0128878895733067
iowa,10774.0,buchanan,6430.0,59.68071282717654,63.16279069767442,6790.0,10750.0,county,3.482077870497875
iowa,8167.0,buena vista,5074.0,62.128076405044695,65.83521294944939,4962.0,7537.0,county,3.7071365444046904
iowa,8098.0,butler,5556.0,68.60953321807854,71.88665175242357,5784.0,8046.0,county,3.2771185343450355
iowa,5258.0,calhoun,3698.0,70.3309243058197,72.74867569158329,3708.0,5097.0,county,2.41775138576358
iowa,11335.0,carroll,7766.0,68.51345390383767,70.14362657091561,7814.0,11140.0,county,1.630172667077943
iowa,7276.0,cass,4979.0,68.4304562946674,69.3778578356658,5007.0,7217.0,county,0.9474015409983991
iowa,10703.0,cedar,6184.0,57.778193029991584,60.03382187147689,6390.0,10644.0,county,2.2556288414853043
iowa,23801.0,cerro gordo,12499.0,52.51460022688123,54.85230234578628,12627.0,23020.0,county,2.3377021189050495
iowa,6518.0,cherokee,4510.0,69.19300398895368,72.03931203931204,4398.0,6105.0,county,2.8463080503583598
iowa,6631.0,chickasaw,4322.0,65.1787060775147,67.86343965379066,4234.0,6239.0,county,2.68473357627596
iowa,4670.0,clarke,3153.0,67.51605995717344,70.10493413708417,3140.0,4479.0,county,2.588874179910732
iowa,8969.0,clay,6158.0,68.65871334596945,70.79967216953519,6047.0,8541.0,county,2.1409588235657395
iowa,9594.0,clayton,6119.0,63.77944548676256,66.54255319148936,6255.0,9400.0,county,2.7631077047267993
iowa,24687.0,clinton,13410.0,54.32008749544295,58.480609766312085,13964.0,23878.0,county,4.160522270869137
iowa,7154.0,crawford,4862.0,67.96197931227286,71.06187929717342,4651.0,6545.0,county,3.09989998490056
iowa,56022.0,dallas,28162.0,50.269536967619864,51.419132478836104,32374.0,62961.0,county,1.1495955112162406
iowa,4102.0,davis,3035.0,73.98829839102876,76.55538694992413,3027.0,3954.0,county,2.567088558895364
iowa,3804.0,decatur,2618.0,68.82229232386962,72.50601765177855,2711.0,3739.0,county,3.683725327908931
iowa,10003.0,delaware,6688.0,66.85994201739479,68.88932728348787,6984.0,10138.0,county,2.0293852660930867
iowa,19956.0,des moines,10642.0,53.3273201042293,56.64952240999265,10794.0,19054.0,county,3.322202305763348
iowa,11244.0,dickinson,7452.0,66.27534685165422,69.2095424603881,7775.0,11234.0,county,2.934195608733887
iowa,53926.0,dubuque,27358.0,50.7324852575752,53.48493462194429,28224.0,52770.0,county,2.7524493643690917
iowa,4853.0,emmet,3268.0,67.33978982072945,71.32138390996249,3422.0,4798.0,county,3.9815940892330417
iowa,10186.0,fayette,6174.0,60.61260553701159,64.22623883021933,6325.0,9848.0,county,3.613633293207741
iowa,8032.0,floyd,4747.0,59.10109561752988,62.01307189542483,4744.0,7650.0,county,2.9119762778949507
iowa,5130.0,franklin,3433.0,66.92007797270955,70.0204081632653,3431.0,4900.0,county,3.100330190555752
iowa,3857.0,fremont,2717.0,70.44334975369459,71.4361001317523,2711.0,3795.0,county,0.9927503780577069
iowa,5057.0,greene,3229.0,63.85208621712478,65.78569965171071,3211.0,4881.0,county,1.9336134345859364
iowa,7276.0,grundy,4945.0,67.96316657504123,69.94122586062133,4998.0,7146.0,county,1.9780592855801018
iowa,6371.0,guthrie,4280.0,67.17940668654843,67.95048143053644,4446.0,6543.0,county,0.7710747439880095
iowa,7943.0,hamilton,4982.0,62.721893491124256,65.86810583124918,5004.0,7597.0,county,3.146212340124926
iowa,6172.0,hancock,4401.0,71.30589760207388,73.00892406128978,4336.0,5939.0,county,1.7030264592158915
iowa,8989.0,hardin,5864.0,65.2352875737012,68.43971631205675,5790.0,8460.0,county,3.2044287383555456
iowa,8155.0,harrison,5580.0,68.42427958307786,69.9334087196884,5566.0,7959.0,county,1.5091291366105395
iowa,9982.0,henry,6525.0,65.36766179122421,67.07291666666667,6439.0,9600.0,county,1.7052548754424635
iowa,4958.0,howard,3133.0,63.19080274304155,65.09278350515464,3157.0,4850.0,county,1.9019807621130909
iowa,5327.0,humboldt,3825.0,71.80401727050872,74.16879795396419,3770.0,5083.0,county,2.3647806834554643
iowa,3849.0,ida,2885.0,74.95453364510263,75.81395348837209,2771.0,3655.0,county,0.859419843269464
iowa,9742.0,iowa,6035.0,61.94826524327654,62.95258844278452,6068.0,9639.0,county,1.0043231995079793
iowa,11135.0,jackson,6957.0,62.47867085765604,65.49393574669013,7074.0,10801.0,county,3.0152648890340856
iowa,20184.0,jasper,12125.0,60.07233452239398,62.88246361025844,12701.0,20198.0,county,2.8101290878644605
iowa,8959.0,jefferson,4476.0,49.96093313985936,52.15672178289,4353.0,8346.0,county,2.195788643030646
iowa,83851.0,johnson,23206.0,27.675281153474618,30.108259083144823,26087.0,86644.0,county,2.432977929670205
iowa,10989.0,jones,6596.0,60.02366002366002,62.11293260473588,6820.0,10980.0,county,2.0892725810758606
iowa,5303.0,keokuk,3809.0,71.8272675843862,75.126213592233,3869.0,5150.0,county,3.2989460078467943
iowa,9090.0,kossuth,6288.0,69.17491749174917,71.25163748957961,5983.0,8397.0,county,2.0767199978304376
iowa,16734.0,lee,9808.0,58.61121070873671,62.674404247437955,10152.0,16198.0,county,4.063193538701249
iowa,127458.0,linn,53744.0,42.166046854650155,44.109825226294944,54237.0,122959.0,county,1.9437783716447896
iowa,5332.0,louisa,3506.0,65.75393848462116,69.70050563982886,3584.0,5142.0,county,3.9465671552077026
iowa,4630.0,lucas,3295.0,71.16630669546437,73.18123116659491,3400.0,4646.0,county,2.0149244711305414
iowa,6863.0,lyon,5718.0,83.31633396473845,84.2473578977435,5899.0,7002.0,county,0.9310239330050507
iowa,9824.0,madison,6525.0,66.41897394136808,68.44834463502194,6864.0,10028.0,county,2.02937069365386
iowa,11404.0,mahaska,8320.0,72.9568572430726,74.97716060661429,8207.0,10946.0,county,2.020303363541686
iowa,19232.0,marion,12722.0,66.15016638935109,67.91883880200348,13289.0,19566.0,county,1.7686724126523927
iowa,18136.0,marshall,9610.0,52.988531098367886,56.832657788071806,9815.0,17270.0,county,3.84412668970392
iowa,8268.0,mills,5616.0,67.9245283018868,68.71440688234581,5671.0,8253.0,county,0.7898785804590176
iowa,5822.0,mitchell,3684.0,63.277224321538995,64.73748050597817,3736.0,5771.0,county,1.4602561844391744
iowa,4728.0,monona,3262.0,68.9932318104907,71.8352383006254,3331.0,4637.0,county,2.8420064901347075
iowa,4088.0,monroe,2978.0,72.84735812133071,74.65127465127465,3104.0,4158.0,county,1.8039165299439333
iowa,5327.0,montgomery,3666.0,68.81922282710718,68.70319274733939,3486.0,5074.0,county,-0.11603007976779622
iowa,20671.0,muscatine,10865.0,52.56155967297179,56.46010530579182,11152.0,19752.0,county,3.8985456328200314
iowa,7551.0,o'brien,5871.0,77.751291219706,79.70764119601328,5998.0,7525.0,county,1.9563499763072798
iowa,3328.0,osceola,2695.0,80.9795673076923,81.23257974605141,2623.0,3229.0,county,0.25301243835910725
iowa,7528.0,page,5328.0,70.77577045696069,70.37694618956569,5153.0,7322.0,county,-0.39882426739499977
iowa,4958.0,palo alto,3378.0,68.13231141589351,71.77840224809313,3576.0,4982.0,county,3.6460908321996186
iowa,14188.0,plymouth,10515.0,74.11192557090499,76.30806670961276,10661.0,13971.0,county,2.196141138707773
iowa,3823.0,pocahontas,2832.0,74.07794925451216,76.13065326633166,2727.0,3582.0,county,2.0527040118195004
iowa,258755.0,polk,107564.0,41.569824737686226,43.700698494771025,112240.0,256838.0,county,2.1308737570847995
iowa,45744.0,pottawattamie,26352.0,57.60755508919203,59.10141610000225,26335.0,44559.0,county,1.493861010810214
iowa,10140.0,poweshiek,5673.0,55.946745562130175,57.505243183860976,5758.0,10013.0,county,1.558497621730801
iowa,2714.0,ringgold,1974.0,72.73397199705232,75.01861504095308,2015.0,2686.0,county,2.2846430439007577
iowa,5535.0,sac,4069.0,73.51400180668473,75.0915750915751,4100.0,5460.0,county,1.577573284890363
iowa,92599.0,scott,43958.0,47.47135498223523,51.00906438263455,45976.0,90133.0,county,3.537709400399315
iowa,6795.0,shelby,4711.0,69.33038999264166,70.71483474250576,4600.0,6505.0,county,1.3844447498641017
iowa,19051.0,sioux,15775.0,82.80405228072017,84.48502710383664,16053.0,19001.0,county,1.6809748231164718
iowa,51038.0,story,20541.0,40.24648301265724,43.74469975366474,21665.0,49526.0,county,3.4982167410075036
iowa,9048.0,tama,5325.0,58.852785145888596,62.430362116991645,5379.0,8616.0,county,3.577576971103049
iowa,3249.0,taylor,2470.0,76.0233918128655,77.28010386238235,2381.0,3081.0,county,1.2567120495168496
iowa,6185.0,union,4024.0,65.06063055780113,67.254282388159,4044.0,6013.0,county,2.193651830357865
iowa,3791.0,van buren,2870.0,75.70561857029807,76.82758620689654,2785.0,3625.0,county,1.1219676365984697
iowa,15633.0,wapello,9536.0,60.999168425766,65.00034286497977,9479.0,14583.0,county,4.00117443921377
iowa,31039.0,warren,17868.0,57.56628757369761,59.4012925253018,19486.0,32804.0,county,1.8350049516041906
iowa,11765.0,washington,6991.0,59.42201444963876,61.43424231964101,7119.0,11588.0,county,2.012227870002249
iowa,3109.0,wayne,2344.0,75.39401736892891,77.65685019206146,2426.0,3124.0,county,2.262832823132541
iowa,17822.0,webster,10970.0,61.55313657277522,64.78385478863147,10850.0,16748.0,county,3.2307182158562497
iowa,5970.0,winnebago,3726.0,62.41206030150753,64.44523218716766,3636.0,5642.0,county,2.0331718856601313
iowa,12064.0,winneshiek,6263.0,51.91478779840849,53.65222472660489,6427.0,11979.0,county,1.7374369281964022
iowa,45362.0,woodbury,25926.0,57.15356465764296,60.504182102001344,25969.0,42921.0,county,3.3506174443583845
iowa,4418.0,worth,2742.0,62.064282480760525,63.33100069979006,2715.0,4287.0,county,1.266718219029535
iowa,6254.0,wright,4148.0,66.32555164694595,67.32482963480692,3853.0,5723.0,county,0.9992779878609639
kansas,5892.0,allen,4218.0,71.58859470468431,71.88965019834114,3987.0,5546.0,county,0.3010554936568326
kansas,3792.0,anderson,2929.0,77.2415611814346,79.11646586345381,2955.0,3735.0,county,1.8749046820192063
kansas,7440.0,atchison,4906.0,65.94086021505376,67.72442588726514,4866.0,7185.0,county,1.783565672211381
kansas,2342.0,barber,2014.0,85.99487617421008,85.30245746691871,1805.0,2116.0,county,-0.6924187072913668
kansas,11130.0,barton,8608.0,77.34052111410602,77.55493714614721,8082.0,10421.0,county,0.21441603204118564
kansas,6676.0,bourbon,5023.0,75.23966446974237,76.05873261205565,4921.0,6470.0,county,0.8190681423132844
kansas,4471.0,brown,3262.0,72.95906955938268,72.8748806112703,3052.0,4188.0,county,-0.08418894811238431
kansas,32520.0,butler,22634.0,69.60024600246003,69.82190078695001,21915.0,31387.0,county,0.221654784489985
kansas,1491.0,chase,1123.0,75.31857813547954,74.70870459218642,1090.0,1459.0,county,-0.6098735432931193
kansas,1639.0,chautauqua,1402.0,85.53996339231239,85.00660501981507,1287.0,1514.0,county,-0.5333583724973181
