fips,GeoName,category,cumulative biden rpp percent change,year,rpp,msa,state
27780,"johnstown, pa (metropolitan statistical area)",other services,-2.746527812748647,2011,98.963,johnstown,pa
27860,"jonesboro, ar (metropolitan statistical area)",all items,0.8105642369233624,2011,85.297,jonesboro,ar
27860,"jonesboro, ar (metropolitan statistical area)",goods,-1.4800767054785147,2011,94.767,jonesboro,ar
27860,"jonesboro, ar (metropolitan statistical area)",housing,14.443817995781899,2011,53.007,jonesboro,ar
27860,"jonesboro, ar (metropolitan statistical area)",utilities,-1.0138877055465774,2011,76.799,jonesboro,ar
27860,"jonesboro, ar (metropolitan statistical area)",other services,-3.463695009947952,2011,95.531,jonesboro,ar
27900,"joplin, mo (metropolitan statistical area)",all items,-3.641802544955977,2011,90.134,joplin,mo
27900,"joplin, mo (metropolitan statistical area)",goods,-2.156809549647307,2011,96.427,joplin,mo
27900,"joplin, mo (metropolitan statistical area)",housing,-6.432560712310186,2011,63.171,joplin,mo
27900,"joplin, mo (metropolitan statistical area)",utilities,-1.0213536167553634,2011,90.416,joplin,mo
27900,"joplin, mo (metropolitan statistical area)",other services,-4.910617243056921,2011,96.165,joplin,mo
27980,"kahului-wailuku-lahaina, hi (metropolitan statistical area)",all items,-2.7352022685667126,2011,104.866,kahului-wailuku-lahaina,hi
27980,"kahului-wailuku-lahaina, hi (metropolitan statistical area)",goods,-0.5495140624027414,2011,98.124,kahului-wailuku-lahaina,hi
27980,"kahului-wailuku-lahaina, hi (metropolitan statistical area)",housing,-4.572676438474002,2011,129.005,kahului-wailuku-lahaina,hi
27980,"kahului-wailuku-lahaina, hi (metropolitan statistical area)",utilities,5.807681409546378,2011,187.855,kahului-wailuku-lahaina,hi
27980,"kahului-wailuku-lahaina, hi (metropolitan statistical area)",other services,-1.6901028883819866,2011,99.161,kahului-wailuku-lahaina,hi
28020,"kalamazoo-portage, mi (metropolitan statistical area)",all items,-0.7053711070757657,2011,93.782,kalamazoo-portage,mi
28020,"kalamazoo-portage, mi (metropolitan statistical area)",goods,-1.9156228977800525,2011,96.01,kalamazoo-portage,mi
28020,"kalamazoo-portage, mi (metropolitan statistical area)",housing,0.2494183965640647,2011,79.143,kalamazoo-portage,mi
28020,"kalamazoo-portage, mi (metropolitan statistical area)",utilities,-7.375581472463545,2011,104.957,kalamazoo-portage,mi
28020,"kalamazoo-portage, mi (metropolitan statistical area)",other services,0.25165210630766527,2011,97.004,kalamazoo-portage,mi
28100,"kankakee, il (metropolitan statistical area)",all items,1.6498331381085984,2011,100.031,kankakee,il
28100,"kankakee, il (metropolitan statistical area)",goods,-3.7716182007700723,2011,105.968,kankakee,il
28100,"kankakee, il (metropolitan statistical area)",housing,11.915061526320391,2011,79.871,kankakee,il
28100,"kankakee, il (metropolitan statistical area)",utilities,7.045508081975127,2011,91.129,kankakee,il
28100,"kankakee, il (metropolitan statistical area)",other services,0.1226868418362177,2011,104.365,kankakee,il
28140,"kansas city, mo-ks (metropolitan statistical area)",all items,-3.145824136553778,2011,96.528,kansas city,mo-ks
28140,"kansas city, mo-ks (metropolitan statistical area)",goods,-2.229153192998561,2011,96.639,kansas city,mo-ks
28140,"kansas city, mo-ks (metropolitan statistical area)",housing,-2.216053824977453,2011,87.309,kansas city,mo-ks
28140,"kansas city, mo-ks (metropolitan statistical area)",utilities,1.7550077977842182,2011,90.399,kansas city,mo-ks
28140,"kansas city, mo-ks (metropolitan statistical area)",other services,-4.671171403517827,2011,99.656,kansas city,mo-ks
28420,"kennewick-richland, wa (metropolitan statistical area)",all items,4.7378819942431365,2011,101.056,kennewick-richland,wa
28420,"kennewick-richland, wa (metropolitan statistical area)",goods,4.765376903224568,2011,99.227,kennewick-richland,wa
28420,"kennewick-richland, wa (metropolitan statistical area)",housing,11.251839971878633,2011,101.033,kennewick-richland,wa
28420,"kennewick-richland, wa (metropolitan statistical area)",utilities,-6.234872356943872,2011,82.349,kennewick-richland,wa
28420,"kennewick-richland, wa (metropolitan statistical area)",other services,3.2734312946783133,2011,103.47,kennewick-richland,wa
28660,"killeen-temple, tx (metropolitan statistical area)",all items,-0.41102146445425497,2011,95.293,killeen-temple,tx
28660,"killeen-temple, tx (metropolitan statistical area)",goods,-2.830737279335409,2011,96.655,killeen-temple,tx
28660,"killeen-temple, tx (metropolitan statistical area)",housing,5.855485261993247,2011,82.012,killeen-temple,tx
28660,"killeen-temple, tx (metropolitan statistical area)",utilities,0.995241172669049,2011,89.737,killeen-temple,tx
28660,"killeen-temple, tx (metropolitan statistical area)",other services,-2.223362924492223,2011,100.387,killeen-temple,tx
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",all items,3.257094958687581,2011,89.787,kingsport-bristol,tn-va
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",goods,0.09635441483223552,2011,96.754,kingsport-bristol,tn-va
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",housing,8.204953100206883,2011,58.589,kingsport-bristol,tn-va
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",utilities,4.832505313669501,2011,86.118,kingsport-bristol,tn-va
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",other services,2.019426865420592,2011,101.415,kingsport-bristol,tn-va
28740,"kingston, ny (metropolitan statistical area)",all items,-2.2809501337108773,2011,101.642,kingston,ny
28740,"kingston, ny (metropolitan statistical area)",goods,-2.126385449230643,2011,98.033,kingston,ny
28740,"kingston, ny (metropolitan statistical area)",housing,-1.1955174780910893,2011,111.171,kingston,ny
28740,"kingston, ny (metropolitan statistical area)",utilities,-1.5616189108516338,2011,140.311,kingston,ny
28740,"kingston, ny (metropolitan statistical area)",other services,-2.8322834091890994,2011,99.528,kingston,ny
28940,"knoxville, tn (metropolitan statistical area)",all items,2.026317553227132,2011,94.022,knoxville,tn
28940,"knoxville, tn (metropolitan statistical area)",goods,0.1102898289447164,2011,96.448,knoxville,tn
28940,"knoxville, tn (metropolitan statistical area)",housing,4.816942055228612,2011,75.193,knoxville,tn
28940,"knoxville, tn (metropolitan statistical area)",utilities,5.825189714472895,2011,84.136,knoxville,tn
28940,"knoxville, tn (metropolitan statistical area)",other services,1.461327389901072,2011,100.77,knoxville,tn
29020,"kokomo, in (metropolitan statistical area)",all items,-1.9428015696208296,2011,89.041,kokomo,in
29020,"kokomo, in (metropolitan statistical area)",goods,-1.0353156489077568,2011,96.376,kokomo,in
29020,"kokomo, in (metropolitan statistical area)",housing,-10.288663670079137,2011,62.641,kokomo,in
29020,"kokomo, in (metropolitan statistical area)",utilities,-2.2751381215469584,2011,89.107,kokomo,in
29020,"kokomo, in (metropolitan statistical area)",other services,-0.19278294486202932,2011,95.764,kokomo,in
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",all items,1.8032310683082746,2011,94.6,la crosse-onalaska,wi-mn
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",goods,-2.676587828859953,2011,95.874,la crosse-onalaska,wi-mn
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",housing,19.290377893556688,2011,84.689,la crosse-onalaska,wi-mn
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",utilities,-4.8847623786484755,2011,100.87,la crosse-onalaska,wi-mn
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",other services,-0.11670283772163745,2011,96.801,la crosse-onalaska,wi-mn
29180,"lafayette, la (metropolitan statistical area)",all items,-0.6480558325024856,2011,91.25,lafayette,la
29180,"lafayette, la (metropolitan statistical area)",goods,-0.7423936378345776,2011,96.148,lafayette,la
29180,"lafayette, la (metropolitan statistical area)",housing,-0.7187594626037906,2011,62.869,lafayette,la
29180,"lafayette, la (metropolitan statistical area)",utilities,8.432346044513142,2011,77.715,lafayette,la
29180,"lafayette, la (metropolitan statistical area)",other services,-2.0669083750966735,2011,99.686,lafayette,la
29200,"lafayette-west lafayette, in (metropolitan statistical area)",all items,1.1711741461105711,2011,91.635,lafayette-west lafayette,in
29200,"lafayette-west lafayette, in (metropolitan statistical area)",goods,-1.0353156489077568,2011,95.835,lafayette-west lafayette,in
29200,"lafayette-west lafayette, in (metropolitan statistical area)",housing,9.803893274073214,2011,76.371,lafayette-west lafayette,in
29200,"lafayette-west lafayette, in (metropolitan statistical area)",utilities,-2.2496411312856783,2011,86.576,lafayette-west lafayette,in
29200,"lafayette-west lafayette, in (metropolitan statistical area)",other services,-0.19278294486202932,2011,94.931,lafayette-west lafayette,in
29340,"lake charles, la (metropolitan statistical area)",all items,-1.9221922849444806,2011,91.403,lake charles,la
29340,"lake charles, la (metropolitan statistical area)",goods,-0.7423936378345776,2011,96.678,lake charles,la
29340,"lake charles, la (metropolitan statistical area)",housing,-11.421160767627892,2011,62.118,lake charles,la
29340,"lake charles, la (metropolitan statistical area)",utilities,8.638296755224198,2011,78.79,lake charles,la
29340,"lake charles, la (metropolitan statistical area)",other services,-2.0669083750966735,2011,100.901,lake charles,la
29420,"lake havasu city-kingman, az (metropolitan statistical area)",all items,5.896710616360237,2011,94.666,lake havasu city-kingman,az
29420,"lake havasu city-kingman, az (metropolitan statistical area)",goods,1.0499041301756804,2011,98.75,lake havasu city-kingman,az
29420,"lake havasu city-kingman, az (metropolitan statistical area)",housing,34.912796149277995,2011,74.587,lake havasu city-kingman,az
29420,"lake havasu city-kingman, az (metropolitan statistical area)",utilities,-6.908237170258477,2011,102.182,lake havasu city-kingman,az
29420,"lake havasu city-kingman, az (metropolitan statistical area)",other services,-2.1846735126806127,2011,103.863,lake havasu city-kingman,az
29460,"lakeland-winter haven, fl (metropolitan statistical area)",all items,3.2012097033652918,2011,96.954,lakeland-winter haven,fl
29460,"lakeland-winter haven, fl (metropolitan statistical area)",goods,0.01994729714122817,2011,96.894,lakeland-winter haven,fl
29460,"lakeland-winter haven, fl (metropolitan statistical area)",housing,6.401721630346103,2011,87.785,lakeland-winter haven,fl
29460,"lakeland-winter haven, fl (metropolitan statistical area)",utilities,5.309962926462992,2011,94.356,lakeland-winter haven,fl
29460,"lakeland-winter haven, fl (metropolitan statistical area)",other services,4.1242166074016895,2011,100.897,lakeland-winter haven,fl
29540,"lancaster, pa (metropolitan statistical area)",all items,-1.2633903017417512,2011,97.257,lancaster,pa
29540,"lancaster, pa (metropolitan statistical area)",goods,-1.0706507976702841,2011,97.825,lancaster,pa
29540,"lancaster, pa (metropolitan statistical area)",housing,3.3718915898295734,2011,88.02,lancaster,pa
29540,"lancaster, pa (metropolitan statistical area)",utilities,-1.5048689616221986,2011,111.978,lancaster,pa
29540,"lancaster, pa (metropolitan statistical area)",other services,-2.746527812748647,2011,98.963,lancaster,pa
29620,"lansing-east lansing, mi (metropolitan statistical area)",all items,0.3207835673271214,2011,94.256,lansing-east lansing,mi
29620,"lansing-east lansing, mi (metropolitan statistical area)",goods,-1.9156228977800525,2011,95.739,lansing-east lansing,mi
29620,"lansing-east lansing, mi (metropolitan statistical area)",housing,7.102354516892197,2011,83.083,lansing-east lansing,mi
29620,"lansing-east lansing, mi (metropolitan statistical area)",utilities,-7.089607213365946,2011,103.047,lansing-east lansing,mi
29620,"lansing-east lansing, mi (metropolitan statistical area)",other services,0.25165210630766527,2011,96.337,lansing-east lansing,mi
29700,"laredo, tx (metropolitan statistical area)",all items,-1.5858483471209477,2011,91.998,laredo,tx
29700,"laredo, tx (metropolitan statistical area)",goods,-2.830737279335409,2011,96.804,laredo,tx
29700,"laredo, tx (metropolitan statistical area)",housing,0.5365410410626973,2011,68.259,laredo,tx
29700,"laredo, tx (metropolitan statistical area)",utilities,0.44263414404445744,2011,90.175,laredo,tx
29700,"laredo, tx (metropolitan statistical area)",other services,-2.223362924492223,2011,100.737,laredo,tx
29740,"las cruces, nm (metropolitan statistical area)",all items,-0.5733971204248295,2011,94.871,las cruces,nm
29740,"las cruces, nm (metropolitan statistical area)",goods,0.5908312882803072,2011,98.552,las cruces,nm
29740,"las cruces, nm (metropolitan statistical area)",housing,6.811607063625878,2011,70.713,las cruces,nm
29740,"las cruces, nm (metropolitan statistical area)",utilities,0.5202938410067717,2011,94.028,las cruces,nm
29740,"las cruces, nm (metropolitan statistical area)",other services,-3.406348907900107,2011,103.71,las cruces,nm
29820,"las vegas-henderson-paradise, nv (metropolitan statistical area)",all items,-1.259244862260512,2011,102.976,las vegas-henderson-paradise,nv
29820,"las vegas-henderson-paradise, nv (metropolitan statistical area)",goods,0.7038817312583823,2011,99.534,las vegas-henderson-paradise,nv
29820,"las vegas-henderson-paradise, nv (metropolitan statistical area)",housing,2.812417328796488,2011,109.039,las vegas-henderson-paradise,nv
29820,"las vegas-henderson-paradise, nv (metropolitan statistical area)",utilities,-2.6757150922092654,2011,100.466,las vegas-henderson-paradise,nv
29820,"las vegas-henderson-paradise, nv (metropolitan statistical area)",other services,-3.3923350205929603,2011,103.359,las vegas-henderson-paradise,nv
29940,"lawrence, ks (metropolitan statistical area)",all items,-1.7296366381051704,2011,95.995,lawrence,ks
29940,"lawrence, ks (metropolitan statistical area)",goods,-2.3210468692977417,2011,96.19,lawrence,ks
29940,"lawrence, ks (metropolitan statistical area)",housing,6.047017088038384,2011,95.222,lawrence,ks
29940,"lawrence, ks (metropolitan statistical area)",utilities,6.274224574365254,2011,94.049,lawrence,ks
29940,"lawrence, ks (metropolitan statistical area)",other services,-4.405118935130028,2011,96.253,lawrence,ks
30020,"lawton, ok (metropolitan statistical area)",all items,-0.4795351659121685,2011,91.267,lawton,ok
30020,"lawton, ok (metropolitan statistical area)",goods,-1.087738604139323,2011,96.887,lawton,ok
30020,"lawton, ok (metropolitan statistical area)",housing,7.554340176542748,2011,62.982,lawton,ok
30020,"lawton, ok (metropolitan statistical area)",utilities,5.713073877949711,2011,82.293,lawton,ok
30020,"lawton, ok (metropolitan statistical area)",other services,-2.9754906394139446,2011,100.694,lawton,ok
30140,"lebanon, pa (metropolitan statistical area)",all items,-1.981868016023609,2011,93.222,lebanon,pa
30140,"lebanon, pa (metropolitan statistical area)",goods,-1.0706507976702841,2011,97.825,lebanon,pa
30140,"lebanon, pa (metropolitan statistical area)",housing,-1.7461265025913848,2011,62.509,lebanon,pa
30140,"lebanon, pa (metropolitan statistical area)",utilities,-0.23307086614173259,2011,112.374,lebanon,pa
30140,"lebanon, pa (metropolitan statistical area)",other services,-2.746527812748647,2011,98.963,lebanon,pa
30300,"lewiston, id-wa (metropolitan statistical area)",all items,-0.9043882592269755,2011,94.083,lewiston,id-wa
30300,"lewiston, id-wa (metropolitan statistical area)",goods,0.5452471403304981,2011,99.37,lewiston,id-wa
30300,"lewiston, id-wa (metropolitan statistical area)",housing,-3.6392951744788604,2011,76.431,lewiston,id-wa
30300,"lewiston, id-wa (metropolitan statistical area)",utilities,-10.579835004177115,2011,78.875,lewiston,id-wa
30300,"lewiston, id-wa (metropolitan statistical area)",other services,-3.4483481908757176,2011,99.133,lewiston,id-wa
30340,"lewiston-auburn, me (metropolitan statistical area)",all items,1.733234367790737,2011,98.871,lewiston-auburn,me
30340,"lewiston-auburn, me (metropolitan statistical area)",goods,1.5743205907469808,2011,98.184,lewiston-auburn,me
30340,"lewiston-auburn, me (metropolitan statistical area)",housing,-1.5560451666207755,2011,100.3,lewiston-auburn,me
30340,"lewiston-auburn, me (metropolitan statistical area)",utilities,1.1473016062222428,2011,125.181,lewiston-auburn,me
30340,"lewiston-auburn, me (metropolitan statistical area)",other services,3.306435932335209,2011,98.097,lewiston-auburn,me
30460,"lexington-fayette, ky (metropolitan statistical area)",all items,-0.41267276578091244,2011,95.025,lexington-fayette,ky
30460,"lexington-fayette, ky (metropolitan statistical area)",goods,-0.31237094844289703,2011,96.854,lexington-fayette,ky
30460,"lexington-fayette, ky (metropolitan statistical area)",housing,-5.986443285977695,2011,77.378,lexington-fayette,ky
30460,"lexington-fayette, ky (metropolitan statistical area)",utilities,7.754406063916251,2011,81.825,lexington-fayette,ky
30460,"lexington-fayette, ky (metropolitan statistical area)",other services,0.4528976098224691,2011,101.426,lexington-fayette,ky
30620,"lima, oh (metropolitan statistical area)",all items,0.08170849096730262,2011,89.773,lima,oh
30620,"lima, oh (metropolitan statistical area)",goods,-1.7951369271605042,2011,95.985,lima,oh
30620,"lima, oh (metropolitan statistical area)",housing,5.084943177091141,2011,61.023,lima,oh
30620,"lima, oh (metropolitan statistical area)",utilities,-2.3467343833802228,2011,98.194,lima,oh
30620,"lima, oh (metropolitan statistical area)",other services,0.041010078226716054,2011,96.048,lima,oh
30700,"lincoln, ne (metropolitan statistical area)",all items,-3.4633987682429117,2011,93.418,lincoln,ne
30700,"lincoln, ne (metropolitan statistical area)",goods,-2.1664706922924775,2011,96.159,lincoln,ne
30700,"lincoln, ne (metropolitan statistical area)",housing,-3.814817295028898,2011,81.558,lincoln,ne
30700,"lincoln, ne (metropolitan statistical area)",utilities,-2.2042623982734573,2011,82.896,lincoln,ne
30700,"lincoln, ne (metropolitan statistical area)",other services,-4.553241552973222,2011,95.853,lincoln,ne
30780,"little rock-north little rock-conway, ar (metropolitan statistical area)",all items,-1.6437388992465378,2011,93.698,little rock-north little rock-conway,ar
30780,"little rock-north little rock-conway, ar (metropolitan statistical area)",goods,-1.4800767054785147,2011,96.802,little rock-north little rock-conway,ar
30780,"little rock-north little rock-conway, ar (metropolitan statistical area)",housing,-0.09500168551377158,2011,72.124,little rock-north little rock-conway,ar
30780,"little rock-north little rock-conway, ar (metropolitan statistical area)",utilities,-0.9213653850866174,2011,81.529,little rock-north little rock-conway,ar
30780,"little rock-north little rock-conway, ar (metropolitan statistical area)",other services,-3.463695009947952,2011,101.473,little rock-north little rock-conway,ar
30860,"logan, ut-id (metropolitan statistical area)",all items,1.512811243660105,2011,91.827,logan,ut-id
30860,"logan, ut-id (metropolitan statistical area)",goods,-0.07802532659925357,2011,98.692,logan,ut-id
30860,"logan, ut-id (metropolitan statistical area)",housing,19.318417236378703,2011,67.922,logan,ut-id
30860,"logan, ut-id (metropolitan statistical area)",utilities,-9.49626508331737,2011,80.879,logan,ut-id
30860,"logan, ut-id (metropolitan statistical area)",other services,-3.7899629027552004,2011,98.657,logan,ut-id
30980,"longview, tx (metropolitan statistical area)",all items,-5.940529778393346,2011,93.223,longview,tx
30980,"longview, tx (metropolitan statistical area)",goods,-2.830737279335409,2011,96.373,longview,tx
30980,"longview, tx (metropolitan statistical area)",housing,-24.961378084626425,2011,73.078,longview,tx
30980,"longview, tx (metropolitan statistical area)",utilities,2.2827122899184067,2011,89.081,longview,tx
30980,"longview, tx (metropolitan statistical area)",other services,-2.223362924492223,2011,99.725,longview,tx
31020,"longview, wa (metropolitan statistical area)",all items,1.5406470717701497,2011,95.477,longview,wa
31020,"longview, wa (metropolitan statistical area)",goods,4.765376903224568,2011,98.228,longview,wa
31020,"longview, wa (metropolitan statistical area)",housing,-7.859965881517734,2011,83.56,longview,wa
31020,"longview, wa (metropolitan statistical area)",utilities,-3.2572997814268962,2011,82.18,longview,wa
31020,"longview, wa (metropolitan statistical area)",other services,3.2734312946783133,2011,99.297,longview,wa
31080,"los angeles-long beach-anaheim, ca (metropolitan statistical area)",all items,-0.6874934148140355,2011,111.398,los angeles-long beach-anaheim,ca
31080,"los angeles-long beach-anaheim, ca (metropolitan statistical area)",goods,-0.15493248699506681,2011,105.108,los angeles-long beach-anaheim,ca
31080,"los angeles-long beach-anaheim, ca (metropolitan statistical area)",housing,-3.577169322980519,2011,178.29,los angeles-long beach-anaheim,ca
31080,"los angeles-long beach-anaheim, ca (metropolitan statistical area)",utilities,21.882458486382173,2011,114.521,los angeles-long beach-anaheim,ca
31080,"los angeles-long beach-anaheim, ca (metropolitan statistical area)",other services,0.7483820738650241,2011,101.007,los angeles-long beach-anaheim,ca
31140,"louisville/jefferson county, ky-in (metropolitan statistical area)",all items,0.5610205126529196,2011,94.641,louisville/jefferson county,ky-in
31140,"louisville/jefferson county, ky-in (metropolitan statistical area)",goods,-0.3254393961880151,2011,96.653,louisville/jefferson county,ky-in
31140,"louisville/jefferson county, ky-in (metropolitan statistical area)",housing,-1.4410770963448227,2011,75.68,louisville/jefferson county,ky-in
31140,"louisville/jefferson county, ky-in (metropolitan statistical area)",utilities,8.998826591856274,2011,81.985,louisville/jefferson county,ky-in
31140,"louisville/jefferson county, ky-in (metropolitan statistical area)",other services,0.5824959953400196,2011,100.929,louisville/jefferson county,ky-in
31180,"lubbock, tx (metropolitan statistical area)",all items,-3.0242851257565992,2011,95.719,lubbock,tx
31180,"lubbock, tx (metropolitan statistical area)",goods,-2.830737279335409,2011,96.694,lubbock,tx
31180,"lubbock, tx (metropolitan statistical area)",housing,-9.560243378146975,2011,82.447,lubbock,tx
31180,"lubbock, tx (metropolitan statistical area)",utilities,2.266387323047004,2011,89.761,lubbock,tx
31180,"lubbock, tx (metropolitan statistical area)",other services,-2.223362924492223,2011,100.478,lubbock,tx
31340,"lynchburg, va (metropolitan statistical area)",all items,3.382800781782634,2011,92.616,lynchburg,va
31340,"lynchburg, va (metropolitan statistical area)",goods,0.5196632162428773,2011,96.534,lynchburg,va
31340,"lynchburg, va (metropolitan statistical area)",housing,2.6708240815105357,2011,70.632,lynchburg,va
31340,"lynchburg, va (metropolitan statistical area)",utilities,-0.9831694717547133,2011,90.345,lynchburg,va
31340,"lynchburg, va (metropolitan statistical area)",other services,4.695374062345471,2011,100.4,lynchburg,va
31420,"macon-bibb county, ga (metropolitan statistical area)",all items,6.054987737476397,2011,90.751,macon-bibb county,ga
31420,"macon-bibb county, ga (metropolitan statistical area)",goods,0.026247821430827212,2011,96.118,macon-bibb county,ga
31420,"macon-bibb county, ga (metropolitan statistical area)",housing,12.230150351305097,2011,61.946,macon-bibb county,ga
31420,"macon-bibb county, ga (metropolitan statistical area)",utilities,0.5215888727707189,2011,94.963,macon-bibb county,ga
31420,"macon-bibb county, ga (metropolitan statistical area)",other services,4.5145421865310045,2011,100.091,macon-bibb county,ga
31460,"madera, ca (metropolitan statistical area)",all items,9.537774944214217,2011,96.54,madera,ca
31460,"madera, ca (metropolitan statistical area)",goods,4.3525352247675615,2011,99.038,madera,ca
31460,"madera, ca (metropolitan statistical area)",housing,33.68154479265589,2011,78.29,madera,ca
31460,"madera, ca (metropolitan statistical area)",utilities,5.22021878425401,2011,111.523,madera,ca
31460,"madera, ca (metropolitan statistical area)",other services,3.511164647440047,2011,102.522,madera,ca
31540,"madison, wi (metropolitan statistical area)",all items,-0.5238825751646217,2011,96.898,madison,wi
31540,"madison, wi (metropolitan statistical area)",goods,-2.492427060636657,2011,95.732,madison,wi
31540,"madison, wi (metropolitan statistical area)",housing,5.297872340425537,2011,102.972,madison,wi
31540,"madison, wi (metropolitan statistical area)",utilities,-4.740832364764731,2011,99.406,madison,wi
31540,"madison, wi (metropolitan statistical area)",other services,-0.24861878453038164,2011,95.971,madison,wi
31700,"manchester-nashua, nh (metropolitan statistical area)",all items,2.986882900071548,2011,104.712,manchester-nashua,nh
31700,"manchester-nashua, nh (metropolitan statistical area)",goods,2.6292929292929235,2011,100.765,manchester-nashua,nh
31700,"manchester-nashua, nh (metropolitan statistical area)",housing,8.183896782622902,2011,125.27,manchester-nashua,nh
31700,"manchester-nashua, nh (metropolitan statistical area)",utilities,0.7384937238493706,2011,130.867,manchester-nashua,nh
31700,"manchester-nashua, nh (metropolitan statistical area)",other services,2.5624172361464286,2011,101.71,manchester-nashua,nh
31740,"manhattan, ks (metropolitan statistical area)",all items,-2.232872236139851,2011,92.617,manhattan,ks
31740,"manhattan, ks (metropolitan statistical area)",goods,-2.3210468692977417,2011,94.479,manhattan,ks
31740,"manhattan, ks (metropolitan statistical area)",housing,-0.025368191107040635,2011,92.051,manhattan,ks
31740,"manhattan, ks (metropolitan statistical area)",utilities,5.3010671107213545,2011,79.842,manhattan,ks
31740,"manhattan, ks (metropolitan statistical area)",other services,-4.405118935130028,2011,92.607,manhattan,ks
31860,"mankato, mn (metropolitan statistical area)",all items,-2.4975932084719075,2011,86.326,mankato,mn
31860,"mankato, mn (metropolitan statistical area)",goods,-1.7144399012017693,2011,94.381,mankato,mn
31860,"mankato, mn (metropolitan statistical area)",housing,4.248299811894092,2011,60.282,mankato,mn
31860,"mankato, mn (metropolitan statistical area)",utilities,4.942012440385365,2011,78.793,mankato,mn
31860,"mankato, mn (metropolitan statistical area)",other services,-5.678335383524804,2011,91.377,mankato,mn
31900,"mansfield, oh (metropolitan statistical area)",all items,-1.4171634236868642,2011,90.691,mansfield,oh
31900,"mansfield, oh (metropolitan statistical area)",goods,-1.7951369271605042,2011,95.985,mansfield,oh
31900,"mansfield, oh (metropolitan statistical area)",housing,-3.01784174570538,2011,63.23,mansfield,oh
31900,"mansfield, oh (metropolitan statistical area)",utilities,-0.8851406329030334,2011,97.904,mansfield,oh
31900,"mansfield, oh (metropolitan statistical area)",other services,0.041010078226716054,2011,96.048,mansfield,oh
32580,"mcallen-edinburg-mission, tx (metropolitan statistical area)",all items,-1.3616403227087597,2011,87.968,mcallen-edinburg-mission,tx
32580,"mcallen-edinburg-mission, tx (metropolitan statistical area)",goods,-2.830737279335409,2011,96.804,mcallen-edinburg-mission,tx
32580,"mcallen-edinburg-mission, tx (metropolitan statistical area)",housing,2.187555397979085,2011,54.107,mcallen-edinburg-mission,tx
32580,"mcallen-edinburg-mission, tx (metropolitan statistical area)",utilities,0.614109248039073,2011,90.42,mcallen-edinburg-mission,tx
32580,"mcallen-edinburg-mission, tx (metropolitan statistical area)",other services,-2.223362924492223,2011,100.737,mcallen-edinburg-mission,tx
32780,"medford, or (metropolitan statistical area)",all items,3.7681387083472364,2011,101.982,medford,or
32780,"medford, or (metropolitan statistical area)",goods,4.47493747544534,2011,98.967,medford,or
32780,"medford, or (metropolitan statistical area)",housing,3.104978302208784,2011,106.141,medford,or
32780,"medford, or (metropolitan statistical area)",utilities,-7.350459198211421,2011,89.328,medford,or
32780,"medford, or (metropolitan statistical area)",other services,4.1644250503118405,2011,103.318,medford,or
32820,"memphis, tn-ms-ar (metropolitan statistical area)",all items,1.536726661654801,2011,95.01,memphis,tn-ms-ar
32820,"memphis, tn-ms-ar (metropolitan statistical area)",goods,-0.027555800496000434,2011,96.648,memphis,tn-ms-ar
32820,"memphis, tn-ms-ar (metropolitan statistical area)",housing,2.9038453789638994,2011,78.51,memphis,tn-ms-ar
32820,"memphis, tn-ms-ar (metropolitan statistical area)",utilities,3.379556156828055,2011,84.426,memphis,tn-ms-ar
32820,"memphis, tn-ms-ar (metropolitan statistical area)",other services,1.530070723736051,2011,101.4,memphis,tn-ms-ar
32900,"merced, ca (metropolitan statistical area)",all items,4.359413475471958,2011,98.436,merced,ca
32900,"merced, ca (metropolitan statistical area)",goods,4.3525352247675615,2011,99.038,merced,ca
32900,"merced, ca (metropolitan statistical area)",housing,5.7654100545733575,2011,85.29,merced,ca
32900,"merced, ca (metropolitan statistical area)",utilities,6.270687888416257,2011,115.328,merced,ca
32900,"merced, ca (metropolitan statistical area)",other services,3.511164647440047,2011,102.522,merced,ca
33100,"miami-fort lauderdale-pompano beach, fl (metropolitan statistical area)",all items,1.9044485871988919,2011,106.682,miami-fort lauderdale-pompano beach,fl
33100,"miami-fort lauderdale-pompano beach, fl (metropolitan statistical area)",goods,4.5230296009267725,2011,97.863,miami-fort lauderdale-pompano beach,fl
33100,"miami-fort lauderdale-pompano beach, fl (metropolitan statistical area)",housing,2.3274065842478118,2011,138.471,miami-fort lauderdale-pompano beach,fl
33100,"miami-fort lauderdale-pompano beach, fl (metropolitan statistical area)",utilities,10.126357930732494,2011,100.588,miami-fort lauderdale-pompano beach,fl
33100,"miami-fort lauderdale-pompano beach, fl (metropolitan statistical area)",other services,0.9486570159908309,2011,102.951,miami-fort lauderdale-pompano beach,fl
33140,"michigan city-la porte, in (metropolitan statistical area)",all items,-3.622604529616723,2011,89.004,michigan city-la porte,in
